Sample, Channel 7
1636835998, 1
1636836048, 0
1636836094, 1
1636836120, 0
1636836142, 1
1636836336, 0
1636836361, 1
1636836408, 0
1636836454, 1
1636836552, 0
1637302457, 1
1637302531, 0
1637302697, 1
1637302723, 0
1637302889, 1
1637302987, 0
1637303033, 1
1637303059, 0
1637303105, 1
1637303155, 0
1637303177, 1
1637303203, 0
1637303204, 1
1637303371, 0
1637303396, 1
1637303443, 0
1637303490, 1
1637303587, 0
1637769541, 1
1637769615, 0
1637769781, 1
1637769807, 0
1637769973, 1
1637770071, 0
1637770117, 1
1637770143, 0
1637770165, 1
1637770239, 0
1637770261, 1
1637770455, 0
1637770479, 1
1637770527, 0
1637770573, 1
1637770671, 0
1638236648, 1
1638236722, 0
1638236888, 1
1638236914, 0
1638237080, 1
1638237178, 0
1638237224, 1
1638237274, 0
1638237296, 1
1638237346, 0
1638237368, 1
1638237394, 0
1638237395, 1
1638237562, 0
1638237587, 1
1638237634, 0
1638237680, 1
1638237778, 0
1638703707, 1
1638703781, 0
1638703947, 1
1638703973, 0
1638704140, 1
1638704237, 0
1638704284, 1
1638704309, 0
1638704332, 1
1638704357, 0
1638704380, 1
1638704405, 0
1638704428, 1
1638704453, 0
1638704454, 1
1638704622, 0
1638704646, 1
1638704694, 0
1638704740, 1
1638704838, 0
1639170839, 1
1639170913, 0
1639171079, 1
1639171105, 0
1639171271, 1
1639171369, 0
1639171415, 1
1639171465, 0
1639171511, 1
1639171537, 0
1639171559, 1
1639171753, 0
1639171778, 1
1639171825, 0
1639171871, 1
1639171969, 0
1639637874, 1
1639637948, 0
1639638114, 1
1639638140, 0
1639638306, 1
1639638404, 0
1639638450, 1
1639638476, 0
1639638522, 1
1639638572, 0
1639638594, 1
1639638620, 0
1639638621, 1
1639638788, 0
1639638813, 1
1639638860, 0
1639638906, 1
1639639004, 0
1640104958, 1
1640105031, 0
1640105198, 1
1640105223, 0
1640105390, 1
1640105488, 0
1640105534, 1
1640105560, 0
1640105582, 1
1640105656, 0
1640105678, 1
1640105703, 0
1640105704, 1
1640105872, 0
1640105896, 1
1640105944, 0
1640105990, 1
1640106088, 0
1640572041, 1
1640572115, 0
1640572281, 1
1640572307, 0
1640572473, 1
1640572571, 0
1640572617, 1
1640572667, 0
1640572689, 1
1640572739, 0
1640572761, 1
1640572955, 0
1640572980, 1
1640573027, 0
1640573073, 1
1640573171, 0
1641039172, 1
1641039246, 0
1641039412, 1
1641039438, 0
1641039604, 1
1641039702, 0
1641039749, 1
1641039774, 0
1641039797, 1
1641039822, 0
1641039845, 1
1641039870, 0
1641039893, 1
1641039918, 0
1641039919, 1
1641040086, 0
1641040111, 1
1641040158, 0
1641040205, 1
1641040303, 0
1641506208, 1
1641506282, 0
1641506448, 1
1641506474, 0
1641506640, 1
1641506738, 0
1641506784, 1
1641506834, 0
1641506880, 1
1641506906, 0
1641506928, 1
1641507122, 0
1641507146, 1
1641507194, 0
1641507240, 1
1641507338, 0
1641973315, 1
1641973389, 0
1641973555, 1
1641973581, 0
1641973747, 1
1641973845, 0
1641973891, 1
1641973917, 0
1641973963, 1
1641974013, 0
1641974035, 1
1641974061, 0
1641974062, 1
1641974229, 0
1641974254, 1
1641974301, 0
1641974347, 1
1641974445, 0
1642440374, 1
1642440448, 0
1642440615, 1
1642440640, 0
1642440807, 1
1642440904, 0
1642440951, 1
1642440976, 0
1642440999, 1
1642441073, 0
1642441095, 1
1642441120, 0
1642441121, 1
1642441289, 0
1642441313, 1
1642441361, 0
1642441407, 1
1642441505, 0
1642907458, 1
1642907532, 0
1642907698, 1
1642907724, 0
1642907890, 1
1642907988, 0
1642908034, 1
1642908084, 0
1642908106, 1
1642908156, 0
1642908178, 1
1642908372, 0
1642908397, 1
1642908444, 0
1642908490, 1
1642908588, 0
1643374541, 1
1643374615, 0
1643374781, 1
1643374807, 0
1643374973, 1
1643375071, 0
1643375117, 1
1643375143, 0
1643375165, 1
1643375191, 0
1643375213, 1
1643375239, 0
1643375261, 1
1643375287, 0
1643375288, 1
1643375455, 0
1643375480, 1
1643375527, 0
1643375574, 1
1643375671, 0
1643841673, 1
1643841746, 0
1643841913, 1
1643841939, 0
1643842105, 1
1643842203, 0
1643842249, 1
1643842299, 0
1643842345, 1
1643842371, 0
1643842393, 1
1643842418, 0
1643842419, 1
1643842587, 0
1643842611, 1
1643842659, 0
1643842705, 1
1643842803, 0
1644308708, 1
1644308782, 0
1644308948, 1
1644308974, 0
1644309140, 1
1644309238, 0
1644309284, 1
1644309310, 0
1644309356, 1
1644309406, 0
1644309428, 1
1644309454, 0
1644309455, 1
1644309622, 0
1644309647, 1
1644309694, 0
1644309740, 1
1644309838, 0
1644775791, 1
1644775865, 0
1644776031, 1
1644776057, 0
1644776224, 1
1644776321, 0
1644776368, 1
1644776393, 0
1644776416, 1
1644776489, 0
1644776512, 1
1644776537, 0
1644776538, 1
1644776705, 0
1644776730, 1
1644776778, 0
1644776824, 1
1644776922, 0
1645242923, 1
1645242997, 0
1645243163, 1
1645243189, 0
1645243355, 1
1645243453, 0
1645243499, 1
1645243549, 0
1645243571, 1
1645243621, 0
1645243643, 1
1645243837, 0
1645243861, 1
1645243909, 0
1645243955, 1
1645244053, 0
1645710006, 1
1645710080, 0
1645710246, 1
1645710272, 0
1645710438, 1
1645710536, 0
1645710582, 1
1645710608, 0
1645710630, 1
1645710656, 0
1645710678, 1
1645710704, 0
1645710726, 1
1645710752, 0
1645710753, 1
1645710920, 0
1645710945, 1
1645710992, 0
1645711038, 1
1645711136, 0
1646177042, 1
1646177115, 0
1646177282, 1
1646177307, 0
1646177474, 1
1646177571, 0
1646177618, 1
1646177668, 0
1646177714, 1
1646177740, 0
1646177762, 1
1646177787, 0
1646177788, 1
1646177956, 0
1646177980, 1
1646178028, 0
1646178074, 1
1646178172, 0
1646644125, 1
1646644199, 0
1646644365, 1
1646644391, 0
1646644557, 1
1646644655, 0
1646644701, 1
1646644727, 0
1646644773, 1
1646644823, 0
1646644845, 1
1646645039, 0
1646645064, 1
1646645111, 0
1646645157, 1
1646645255, 0
1647111208, 1
1647111282, 0
1647111448, 1
1647111474, 0
1647111640, 1
1647111738, 0
1647111784, 1
1647111810, 0
1647111832, 1
1647111906, 0
1647111929, 1
1647111954, 0
1647111955, 1
1647112122, 0
1647112147, 1
1647112194, 0
1647112241, 1
1647112338, 0
1647578292, 1
1647578366, 0
1647578532, 1
1647578558, 0
1647578724, 1
1647578822, 0
1647578868, 1
1647578918, 0
1647578940, 1
1647578990, 0
1647579012, 1
1647579206, 0
1647579230, 1
1647579278, 0
1647579324, 1
1647579422, 0
1648045423, 1
1648045497, 0
1648045663, 1
1648045689, 0
1648045855, 1
1648045953, 0
1648045999, 1
1648046025, 0
1648046047, 1
1648046073, 0
1648046095, 1
1648046121, 0
1648046143, 1
1648046169, 0
1648046170, 1
1648046337, 0
1648046362, 1
1648046409, 0
1648046455, 1
1648046553, 0
1648512458, 1
1648512532, 0
1648512699, 1
1648512724, 0
1648512891, 1
1648512988, 0
1648513035, 1
1648513084, 0
1648513131, 1
1648513156, 0
1648513179, 1
1648513204, 0
1648513205, 1
1648513372, 0
1648513397, 1
1648513445, 0
1648513491, 1
1648513589, 0
1648979542, 1
1648979616, 0
1648979782, 1
1648979808, 0
1648979974, 1
1648980072, 0
1648980118, 1
1648980144, 0
1648980190, 1
1648980240, 0
1648980262, 1
1648980456, 0
1648980481, 1
1648980528, 0
1648980574, 1
1648980672, 0
1649446649, 1
1649446723, 0
1649446889, 1
1649446915, 0
1649447081, 1
1649447179, 0
1649447225, 1
1649447251, 0
1649447273, 1
1649447347, 0
1649447369, 1
1649447395, 0
1649447396, 1
1649447563, 0
1649447588, 1
1649447635, 0
1649447682, 1
1649447779, 0
1649913709, 1
1649913782, 0
1649913949, 1
1649913975, 0
1649914141, 1
1649914239, 0
1649914285, 1
1649914335, 0
1649914357, 1
1649914407, 0
1649914429, 1
1649914454, 0
1649914455, 1
1649914623, 0
1649914647, 1
1649914695, 0
1649914741, 1
1649914839, 0
1650380816, 1
1650380890, 0
1650381056, 1
1650381082, 0
1650381248, 1
1650381346, 0
1650381392, 1
1650381418, 0
1650381440, 1
1650381466, 0
1650381488, 1
1650381514, 0
1650381536, 1
1650381730, 0
1650381755, 1
1650381802, 0
1650381848, 1
1650381946, 0
1650847875, 1
1650847949, 0
1650848115, 1
1650848141, 0
1650848307, 1
1650848405, 0
1650848452, 1
1650848501, 0
1650848548, 1
1650848573, 0
1650848596, 1
1650848621, 0
1650848622, 1
1650848789, 0
1650848814, 1
1650848861, 0
1650848908, 1
1650849006, 0
1651314983, 1
1651315057, 0
1651315223, 1
1651315249, 0
1651315415, 1
1651315513, 0
1651315559, 1
1651315585, 0
1651315631, 1
1651315681, 0
1651315703, 1
1651315897, 0
1651315921, 1
1651315969, 0
1651316015, 1
1651316113, 0
1651782042, 1
1651782116, 0
1651782282, 1
1651782308, 0
1651782474, 1
1651782572, 0
1651782618, 1
1651782644, 0
1651782666, 1
1651782740, 0
1651782762, 1
1651782788, 0
1651782789, 1
1651782956, 0
1651782981, 1
1651783028, 0
1651783074, 1
1651783172, 0
1652249125, 1
1652249199, 0
1652249366, 1
1652249391, 0
1652249558, 1
1652249655, 0
1652249702, 1
1652249752, 0
1652249774, 1
1652249824, 0
1652249846, 1
1652249871, 0
1652249872, 1
1652250040, 0
1652250064, 1
1652250112, 0
1652250158, 1
1652250256, 0
1652716209, 1
1652716283, 0
1652716449, 1
1652716475, 0
1652716641, 1
1652716739, 0
1652716785, 1
1652716811, 0
1652716833, 1
1652716859, 0
1652716881, 1
1652716907, 0
1652716929, 1
1652717123, 0
1652717148, 1
1652717195, 0
1652717241, 1
1652717339, 0
1653183292, 1
1653183366, 0
1653183532, 1
1653183558, 0
1653183724, 1
1653183822, 0
1653183868, 1
1653183918, 0
1653183964, 1
1653183990, 0
1653184012, 1
1653184038, 0
1653184039, 1
1653184206, 0
1653184231, 1
1653184278, 0
1653184325, 1
1653184422, 0
1653650424, 1
1653650498, 0
1653650664, 1
1653650690, 0
1653650856, 1
1653650954, 0
1653651000, 1
1653651026, 0
1653651072, 1
1653651122, 0
1653651144, 1
1653651169, 0
1653651170, 1
1653651338, 0
1653651362, 1
1653651410, 0
1653651456, 1
1653651554, 0
1654117459, 1
1654117533, 0
1654117699, 1
1654117725, 0
1654117891, 1
1654117989, 0
1654118035, 1
1654118061, 0
1654118083, 1
1654118157, 0
1654118179, 1
1654118205, 0
1654118206, 1
1654118373, 0
1654118398, 1
1654118445, 0
1654118491, 1
1654118589, 0
1654584542, 1
1654584616, 0
1654584782, 1
1654584808, 0
1654584975, 1
1654585072, 0
1654585119, 1
1654585168, 0
1654585191, 1
1654585240, 0
1654585263, 1
1654585288, 0
1654585289, 1
1654585457, 0
1654585481, 1
1654585529, 0
1654585575, 1
1654585673, 0
1655051674, 1
1655051748, 0
1655051914, 1
1655051940, 0
1655052106, 1
1655052204, 0
1655052250, 1
1655052276, 0
1655052298, 1
1655052324, 0
1655052346, 1
1655052372, 0
1655052394, 1
1655052588, 0
1655052612, 1
1655052660, 0
1655052706, 1
1655052804, 0
1655518709, 1
1655518783, 0
1655518949, 1
1655518975, 0
1655519141, 1
1655519239, 0
1655519285, 1
1655519335, 0
1655519381, 1
1655519407, 0
1655519429, 1
1655519455, 0
1655519456, 1
1655519623, 0
1655519648, 1
1655519695, 0
1655519741, 1
1655519839, 0
1655985793, 1
1655985866, 0
1655986033, 1
1655986059, 0
1655986225, 1
1655986322, 0
1655986369, 1
1655986395, 0
1655986441, 1
1655986491, 0
1655986513, 1
1655986538, 0
1655986539, 1
1655986707, 0
1655986731, 1
1655986779, 0
1655986825, 1
1655986923, 0
1656452876, 1
1656452950, 0
1656453116, 1
1656453142, 0
1656453308, 1
1656453406, 0
1656453452, 1
1656453478, 0
1656453500, 1
1656453574, 0
1656453596, 1
1656453790, 0
1656453815, 1
1656453862, 0
1656453908, 1
1656454006, 0
1656919959, 1
1656920033, 0
1656920199, 1
1656920225, 0
1656920391, 1
1656920489, 0
1656920535, 1
1656920585, 0
1656920607, 1
1656920657, 0
1656920680, 1
1656920705, 0
1656920706, 1
1656920873, 0
1656920898, 1
1656920945, 0
1656920992, 1
1656921089, 0
1657387043, 1
1657387117, 0
1657387283, 1
1657387309, 0
1657387475, 1
1657387573, 0
1657387619, 1
1657387645, 0
1657387667, 1
1657387693, 0
1657387715, 1
1657387741, 0
1657387763, 1
1657387957, 0
1657387981, 1
1657388029, 0
1657388075, 1
1657388173, 0
1657854174, 1
1657854248, 0
1657854414, 1
1657854440, 0
1657854606, 1
1657854704, 0
1657854750, 1
1657854800, 0
1657854846, 1
1657854872, 0
1657854894, 1
1657854920, 0
1657854921, 1
1657855088, 0
1657855113, 1
1657855160, 0
1657855206, 1
1657855304, 0
1658321209, 1
1658321283, 0
1658321450, 1
1658321475, 0
1658321642, 1
1658321739, 0
1658321786, 1
1658321811, 0
1658321858, 1
1658321907, 0
1658321930, 1
1658321955, 0
1658321956, 1
1658322124, 0
1658322148, 1
1658322196, 0
1658322242, 1
1658322340, 0
1658788341, 1
1658788415, 0
1658788581, 1
1658788607, 0
1658788773, 1
1658788871, 0
1658788917, 1
1658788943, 0
1658788965, 1
1658789039, 0
1658789061, 1
1658789255, 0
1658789280, 1
1658789327, 0
1658789373, 1
1658789471, 0
1659255376, 1
1659255450, 0
1659255616, 1
1659255642, 0
1659255808, 1
1659255906, 0
1659255952, 1
1659256002, 0
1659256024, 1
1659256074, 0
1659256096, 1
1659256122, 0
1659256123, 1
1659256290, 0
1659256315, 1
1659256362, 0
1659256409, 1
1659256506, 0
1659722460, 1
1659722533, 0
1659722700, 1
1659722726, 0
1659722892, 1
1659722990, 0
1659723036, 1
1659723062, 0
1659723084, 1
1659723110, 0
1659723132, 1
1659723158, 0
1659723180, 1
1659723205, 0
1659723206, 1
1659723374, 0
1659723398, 1
1659723446, 0
1659723492, 1
1659723590, 0
1660189591, 1
1660189665, 0
1660189831, 1
1660189857, 0
1660190023, 1
1660190121, 0
1660190167, 1
1660190217, 0
1660190263, 1
1660190289, 0
1660190311, 1
1660190337, 0
1660190338, 1
1660190505, 0
1660190530, 1
1660190577, 0
1660190623, 1
1660190721, 0
1660656626, 1
1660656700, 0
1660656866, 1
1660656892, 0
1660657058, 1
1660657156, 0
1660657203, 1
1660657228, 0
1660657275, 1
1660657324, 0
1660657347, 1
1660657372, 0
1660657373, 1
1660657540, 0
1660657565, 1
1660657613, 0
1660657659, 1
1660657757, 0
1661123710, 1
1661123784, 0
1661123950, 1
1661123976, 0
1661124142, 1
1661124240, 0
1661124286, 1
1661124312, 0
1661124334, 1
1661124408, 0
1661124430, 1
1661124624, 0
1661124648, 1
1661124696, 0
1661124742, 1
1661124840, 0
1661590793, 1
1661590867, 0
1661591033, 1
1661591059, 0
1661591225, 1
1661591323, 0
1661591369, 1
1661591419, 0
1661591441, 1
1661591491, 0
1661591513, 1
1661591539, 0
1661591540, 1
1661591707, 0
1661591732, 1
1661591779, 0
1661591825, 1
1661591923, 0
1662057925, 1
1662057998, 0
1662058165, 1
1662058190, 0
1662058357, 1
1662058454, 0
1662058501, 1
1662058527, 0
1662058549, 1
1662058575, 0
1662058597, 1
1662058623, 0
1662058645, 1
1662058670, 0
1662058671, 1
1662058839, 0
1662058863, 1
1662058911, 0
1662058957, 1
1662059055, 0
1662524960, 1
1662525034, 0
1662525200, 1
1662525226, 0
1662525392, 1
1662525490, 0
1662525536, 1
1662525586, 0
1662525632, 1
1662525658, 0
1662525680, 1
1662525874, 0
1662525899, 1
1662525946, 0
1662525992, 1
1662526090, 0
1662992043, 1
1662992117, 0
1662992283, 1
1662992309, 0
1662992475, 1
1662992573, 0
1662992619, 1
1662992645, 0
1662992691, 1
1662992741, 0
1662992763, 1
1662992789, 0
1662992790, 1
1662992957, 0
1662992982, 1
1662993029, 0
1662993076, 1
1662993173, 0
1663459175, 1
1663459249, 0
1663459415, 1
1663459441, 0
1663459607, 1
1663459705, 0
1663459751, 1
1663459777, 0
1663459799, 1
1663459873, 0
1663459895, 1
1663459920, 0
1663459921, 1
1663460089, 0
1663460113, 1
1663460161, 0
1663460207, 1
1663460305, 0
1663926210, 1
1663926284, 0
1663926450, 1
1663926476, 0
1663926642, 1
1663926740, 0
1663926786, 1
1663926836, 0
1663926858, 1
1663926908, 0
1663926930, 1
1663926956, 0
1663926957, 1
1663927124, 0
1663927149, 1
1663927196, 0
1663927242, 1
1663927340, 0
1664393293, 1
1664393367, 0
1664393533, 1
1664393559, 0
1664393726, 1
1664393823, 0
1664393870, 1
1664393895, 0
1664393918, 1
1664393943, 0
1664393966, 1
1664393991, 0
1664394014, 1
1664394039, 0
1664394040, 1
1664394207, 0
1664394232, 1
1664394280, 0
1664394326, 1
1664394424, 0
1664860377, 1
1664860451, 0
1664860617, 1
1664860643, 0
1664860809, 1
1664860907, 0
1664860953, 1
1664861003, 0
1664861049, 1
1664861075, 0
1664861097, 1
1664861291, 0
1664861315, 1
1664861363, 0
1664861409, 1
1664861507, 0
1665327484, 1
1665327558, 0
1665327724, 1
1665327750, 0
1665327916, 1
1665328014, 0
1665328060, 1
1665328086, 0
1665328132, 1
1665328182, 0
1665328204, 1
1665328230, 0
1665328231, 1
1665328398, 0
1665328423, 1
1665328470, 0
1665328516, 1
1665328614, 0
1665794568, 1
1665794641, 0
1665794808, 1
1665794833, 0
1665795000, 1
1665795098, 0
1665795144, 1
1665795170, 0
1665795192, 1
1665795266, 0
1665795288, 1
1665795313, 0
1665795314, 1
1665795482, 0
1665795506, 1
1665795554, 0
1665795600, 1
1665795698, 0
1666261651, 1
1666261725, 0
1666261891, 1
1666261917, 0
1666262083, 1
1666262181, 0
1666262227, 1
1666262277, 0
1666262299, 1
1666262349, 0
1666262371, 1
1666262565, 0
1666262590, 1
1666262637, 0
1666262683, 1
1666262781, 0
1666728710, 1
1666728784, 0
1666728950, 1
1666728976, 0
1666729142, 1
1666729240, 0
1666729286, 1
1666729312, 0
1666729334, 1
1666729360, 0
1666729383, 1
1666729408, 0
1666729431, 1
1666729456, 0
1666729457, 1
1666729624, 0
1666729649, 1
1666729696, 0
1666729743, 1
1666729840, 0
1667195842, 1
1667195916, 0
1667196082, 1
1667196108, 0
1667196274, 1
1667196372, 0
1667196418, 1
1667196468, 0
1667196514, 1
1667196540, 0
1667196562, 1
1667196756, 0
1667196780, 1
1667196828, 0
1667196874, 1
1667196972, 0
1667662877, 1
1667662951, 0
1667663117, 1
1667663143, 0
1667663309, 1
1667663407, 0
1667663453, 1
1667663479, 0
1667663525, 1
1667663575, 0
1667663597, 1
1667663623, 0
1667663624, 1
1667663791, 0
1667663816, 1
1667663863, 0
1667663909, 1
1667664007, 0
1668129960, 1
1668130034, 0
1668130201, 1
1668130226, 0
1668130393, 1
1668130490, 0
1668130537, 1
1668130562, 0
1668130585, 1
1668130658, 0
1668130681, 1
1668130706, 0
1668130707, 1
1668130875, 0
1668130899, 1
1668130947, 0
1668130993, 1
1668131091, 0
1668597044, 1
1668597118, 0
1668597284, 1
1668597310, 0
1668597476, 1
1668597574, 0
1668597620, 1
1668597670, 0
1668597692, 1
1668597742, 0
1668597764, 1
1668597958, 0
1668597983, 1
1668598030, 0
1668598076, 1
1668598174, 0
1669064175, 1
1669064249, 0
1669064415, 1
1669064441, 0
1669064607, 1
1669064705, 0
1669064751, 1
1669064777, 0
1669064799, 1
1669064825, 0
1669064847, 1
1669064873, 0
1669064895, 1
1669064921, 0
1669064922, 1
1669065089, 0
1669065114, 1
1669065161, 0
1669065208, 1
1669065305, 0
1669531259, 1
1669531332, 0
1669531499, 1
1669531525, 0
1669531691, 1
1669531789, 0
1669531835, 1
1669531885, 0
1669531931, 1
1669531957, 0
1669531979, 1
1669532004, 0
1669532005, 1
1669532173, 0
1669532197, 1
1669532245, 0
1669532291, 1
1669532389, 0
1669998294, 1
1669998368, 0
1669998534, 1
1669998560, 0
1669998726, 1
1669998824, 0
1669998870, 1
1669998896, 0
1669998942, 1
1669998992, 0
1669999014, 1
1669999040, 0
1669999041, 1
1669999208, 0
1669999233, 1
1669999280, 0
1669999326, 1
1669999424, 0
1670465377, 1
1670465451, 0
1670465617, 1
1670465643, 0
1670465809, 1
1670465907, 0
1670465954, 1
1670465979, 0
1670466002, 1
1670466075, 0
1670466098, 1
1670466123, 0
1670466124, 1
1670466291, 0
1670466316, 1
1670466363, 0
1670466410, 1
1670466508, 0
1670932461, 1
1670932535, 0
1670932701, 1
1670932727, 0
1670932893, 1
1670932991, 0
1670933037, 1
1670933087, 0
1670933109, 1
1670933159, 0
1670933181, 1
1670933375, 0
1670933399, 1
1670933447, 0
1670933493, 1
1670933591, 0
1671399544, 1
1671399618, 0
1671399784, 1
1671399810, 0
1671399976, 1
1671400074, 0
1671400120, 1
1671400146, 0
1671400168, 1
1671400194, 0
1671400216, 1
1671400242, 0
1671400264, 1
1671400290, 0
1671400291, 1
1671400458, 0
1671400483, 1
1671400530, 0
1671400576, 1
1671400674, 0
1671866627, 1
1671866701, 0
1671866868, 1
1671866893, 0
1671867060, 1
1671867157, 0
1671867204, 1
1671867254, 0
1671867300, 1
1671867326, 0
1671867348, 1
1671867373, 0
1671867374, 1
1671867542, 0
1671867566, 1
1671867614, 0
1671867660, 1
1671867758, 0
1672333711, 1
1672333785, 0
1672333951, 1
1672333977, 0
1672334143, 1
1672334241, 0
1672334287, 1
1672334313, 0
1672334359, 1
1672334409, 0
1672334431, 1
1672334625, 0
1672334650, 1
1672334697, 0
1672334743, 1
1672334841, 0
1672800794, 1
1672800868, 0
1672801034, 1
1672801060, 0
1672801226, 1
1672801324, 0
1672801370, 1
1672801396, 0
1672801418, 1
1672801492, 0
1672801514, 1
1672801540, 0
1672801541, 1
1672801708, 0
1672801733, 1
1672801780, 0
1672801827, 1
1672801924, 0
1673267926, 1
1673268000, 0
1673268166, 1
1673268192, 0
1673268358, 1
1673268456, 0
1673268502, 1
1673268552, 0
1673268574, 1
1673268624, 0
1673268646, 1
1673268671, 0
1673268672, 1
1673268840, 0
1673268864, 1
1673268912, 0
1673268958, 1
1673269056, 0
1673734961, 1
1673735035, 0
1673735201, 1
1673735227, 0
1673735393, 1
1673735491, 0
1673735537, 1
1673735563, 0
1673735585, 1
1673735611, 0
1673735633, 1
1673735659, 0
1673735681, 1
1673735707, 0
1673735708, 1
1673735875, 0
1673735900, 1
1673735947, 0
1673735993, 1
1673736091, 0
1674202044, 1
1674202118, 0
1674202284, 1
1674202310, 0
1674202477, 1
1674202574, 0
1674202621, 1
1674202670, 0
1674202717, 1
1674202742, 0
1674202765, 1
1674202790, 0
1674202791, 1
1674202958, 0
1674202983, 1
1674203030, 0
1674203077, 1
1674203175, 0
1674669128, 1
1674669202, 0
1674669368, 1
1674669394, 0
1674669560, 1
1674669658, 0
1674669704, 1
1674669730, 0
1674669776, 1
1674669826, 0
1674669848, 1
1674670042, 0
1674670066, 1
1674670114, 0
1674670160, 1
1674670258, 0
1675136211, 1
1675136285, 0
1675136451, 1
1675136477, 0
1675136643, 1
1675136741, 0
1675136787, 1
1675136813, 0
1675136835, 1
1675136909, 0
1675136931, 1
1675136957, 0
1675136958, 1
1675137125, 0
1675137150, 1
1675137197, 0
1675137243, 1
